value_w,momentum_w,quality_w,growth_w,total_return,annualized_return,sharpe_ratio,max_drawdown,win_rate,profit_factor,total_trades,final_value
0.1,0.35,0.3,0.25,194.08194869930725,4.411716990973081,9.021042411729596,0.22791401851862306,0.4332365747460087,1.4439955303318261,2756,9754097434.965363
0.05,0.3,0.4,0.25,186.3236809773657,4.341849954538484,8.884057827080422,0.268808244715651,0.43793482240937387,1.428180534732442,2731,9366184048.868286
0.05,0.4,0.3,0.25,195.312556738038,4.422624727652614,8.880520176306538,0.26873151541676604,0.4341965235899255,1.504126175294498,2819,9815627836.901901
0.1,0.3,0.35,0.25,193.88923281920543,4.410004583223452,8.817647069745913,0.2476494716274928,0.4424542682926829,1.4426634358174282,2624,9744461640.960272
0.1,0.35,0.25,0.3,186.47618541804817,4.343242108157601,8.789708469407058,0.27246291580209414,0.44168466522678185,1.4197761796169477,2778,9373809270.902409
0.0,0.5,0.35,0.15,185.73551820441068,4.336473618577578,8.766825868307755,0.2848811383599491,0.43399574166075233,1.5808696790489913,2818,9336775910.220533
0.35,0.3,0.05,0.3,167.76449669587024,4.166337368925158,8.706188778281511,0.27008209440342323,0.4485823106220906,1.5641403320570633,2363,8438224834.793511
0.1,0.5,0.1,0.3,176.68243338409775,4.2522283417264966,8.698853178168727,0.25536179737854975,0.437125748502994,1.4935275133566959,2839,8884121669.204887
0.0,0.35,0.45,0.2,172.48459313741833,4.212172035404684,8.67216437720001,0.271192922535026,0.4341339155749636,1.5127274733082121,2748,8674229656.870916
0.1,0.3,0.3,0.3,173.56010037549862,4.222496892376743,8.638703524706257,0.3295785082433007,0.4404543788933675,1.4346689680992266,2729,8728005018.774931
0.0,0.25,0.45,0.3,157.68170805130546,4.065425968818593,8.594821073806147,0.23918758605964505,0.44105461393596984,1.4752498347974223,2655,7934085402.565273
0.4,0.35,0.05,0.2,164.32887721836696,4.132424715823813,8.59272435462212,0.2848134948826214,0.4446308724832215,1.5802991834620554,2384,8266443860.918348
0.15,0.35,0.2,0.3,171.19845875625526,4.199767870814318,8.577055740326738,0.24719067747320836,0.44290404961692814,1.429899671313771,2741,8609922937.812763
0.05,0.3,0.45,0.2,170.7382178764798,4.195313763811366,8.561465773623553,0.2570588330576524,0.4364990689013035,1.4704186587882861,2685,8586910893.82399
0.1,0.2,0.45,0.25,176.78092308089768,4.253160380346866,8.52341904308122,0.2999755913757913,0.44592847910383454,1.4126897540421692,2321,8889046154.044884
0.15,0.25,0.4,0.2,157.4164454159164,4.062713042992738,8.51441250404295,0.24192658088253347,0.44207444583856126,1.4637256030218597,2391,7920822270.79582
0.0,0.4,0.4,0.2,163.7764713415167,4.126927385464271,8.50455728074973,0.27185121849553784,0.4398131512756019,1.5341894108647303,2783,8238823567.075835
0.1,0.25,0.45,0.2,163.50486456420902,4.124219864324511,8.499356927781085,0.24192658088253347,0.4435651811745106,1.4646298928585828,2401,8225243228.210451
