value_w,momentum_w,quality_w,growth_w,total_return,annualized_return,sharpe_ratio,max_drawdown,win_rate,profit_factor,total_trades,final_value
0.2,0.475,0.1,0.225,176.91091708504302,4.2543900167914614,9.258422601199477,0.2630495984559756,0.4450569643513414,1.4241870828138934,2721,8895545854.252151
0.225,0.425,0.125,0.225,201.48633372310508,4.4766568237943005,9.257715283886457,0.36240275619203954,0.4587628865979381,1.5378441051598435,2522,10124316686.155254
0.3,0.3,0.175,0.225,156.95641927748088,4.058000877725153,9.228256205507252,0.2541390789755499,0.48315163528245786,1.503747558666822,2018,7897820963.874044
0.225,0.3,0.25,0.225,144.20516592768053,3.923498392913423,9.22746073047105,0.21246951129833427,0.48951048951048953,1.6340610725089153,1573,7260258296.384026
0.275,0.2,0.225,0.3,133.75043320281983,3.807093791394367,9.220359667589749,0.1891657034390847,0.4981012658227848,1.6255897225293194,1580,6737521660.140991
0.375,0.35,0.05,0.225,210.0888170358821,4.5501081343306415,9.20287553367844,0.3598594278631926,0.45394465097067327,1.5192256255532788,2421,10554440851.794106
0.375,0.3,0.125,0.2,146.42710367898778,3.9474979907308763,9.187564194105857,0.33998106807394923,0.4776536312849162,1.5806601155611462,2148,7371355183.9493885
0.4,0.3,0.05,0.25,216.20745722609672,4.601121703740487,9.179852880934495,0.45273927833904787,0.4569397993311037,1.5316652321265118,2392,10860372861.304836
0.275,0.425,0.05,0.25,209.95864447981884,4.549011977959839,9.173561313917226,0.33620895470115314,0.45396467493423526,1.4621870654933646,2661,10547932223.990942
0.35,0.325,0.05,0.275,214.93817869398333,4.590620293962597,9.168209937408822,0.42781705794702024,0.45374094931617054,1.5149540351801307,2486,10796908934.699167
0.4,0.225,0.15,0.225,127.66031828226724,3.7364301472285915,9.15914085730473,0.18168333797304742,0.5021097046413502,1.771050162814636,1422,6433015914.113362
0.175,0.4,0.15,0.275,171.43575901992708,4.202061247591652,9.15162063108198,0.29639898207953724,0.4503787878787879,1.4039634405975399,2640,8621787950.996353
0.35,0.25,0.1,0.3,173.58819073769993,4.222765979305443,9.150415067159804,0.379508427700432,0.462478184991274,1.588684629056366,2292,8729409536.884996
0.325,0.35,0.1,0.225,191.18256879318483,4.385831543707773,9.13679376993218,0.4077923324058728,0.45587620242576327,1.6768109470323844,2391,9609128439.65924
0.3,0.275,0.125,0.3,181.92425251634376,4.301353209069507,9.130039849173002,0.39056610418690885,0.4649462365591398,1.5190463545827761,2325,9146212625.817188
0.2,0.4,0.1,0.3,169.05828753293844,4.178986574805141,9.103667074412938,0.2331947753039159,0.4482758620689655,1.5027198844626801,2697,8502914376.646922
0.3,0.375,0.1,0.225,197.11062532069408,4.438478999116179,9.102987803604261,0.2614291240694217,0.4547707558859975,1.6102652578465324,2421,9905531266.034704
0.275,0.325,0.15,0.25,166.3468177042982,4.152401004556391,9.076226662660147,0.4273357988359023,0.4725032996040475,1.5235875279336957,2273,8367340885.21491
0.25,0.25,0.2,0.3,139.43222136366077,3.8710877463522344,9.071021959024616,0.25409892845844645,0.4706462752836704,1.6883828561259222,2027,7021611068.183039
0.375,0.3,0.05,0.275,209.70193327549737,4.546848917369807,9.069246507163747,0.3922235026454808,0.45522080066033843,1.5096441330836314,2423,10535096663.774868
0.3,0.35,0.125,0.225,167.2041213709987,4.160838197288777,9.063356646158711,0.3926186004303828,0.461305663640294,1.6146746527376505,2313,8410206068.549935
0.225,0.475,0.025,0.275,182.02088450971752,4.302249779134799,9.061926920842543,0.2443673029886285,0.44027676620538964,1.5270333108068705,2746,9151044225.485876
0.2,0.5,0.075,0.225,181.4116114821668,4.296591435178809,9.053896098739852,0.2190462470256184,0.4427677585572322,1.4365982904112355,2717,9120580574.10834
0.4,0.225,0.125,0.25,140.35143316706177,3.8812745236478143,9.034186488397237,0.28906768819416095,0.4796905222437137,1.625515071082338,2068,7067571658.353088
0.4,0.35,0.075,0.175,159.33710161314175,4.082286934718637,9.027178949401815,0.3644909789002034,0.4664082687338501,1.6227399170543049,2322,8016855080.657087
0.2,0.3,0.2,0.3,160.69842807179572,4.096064232864949,9.014438175541681,0.3500672373989223,0.47790802524797116,1.5575878683764213,2218,8084921403.589786
0.3,0.275,0.175,0.25,144.20058212569523,3.9234486251584855,9.012919537076456,0.25248107984839596,0.4801390268123138,1.5367079698897377,2014,7260029106.284762
0.15,0.5,0.075,0.275,179.2428362264459,4.276345044190949,9.009089746146397,0.24245861569062951,0.4454479768786127,1.362881103330133,2768,9012141811.322294
0.2,0.4,0.15,0.25,172.4771068624412,4.212100014962501,8.989227107032601,0.24935809012482874,0.4594594594594595,1.4819040300962012,2479,8673855343.122059
0.2,0.375,0.125,0.3,165.5313858560493,4.144348586090828,8.981572881779268,0.29023348943015803,0.4532293986636971,1.4331217986260076,2694,8326569292.802465
0.325,0.425,0.1,0.15,174.2308032672692,4.228913756830129,8.969762792094471,0.30240155837610494,0.4638655462184874,1.558133652102797,2380,8761540163.36346
0.35,0.3,0.175,0.175,128.82115608937087,3.7500721038691722,8.963477751714162,0.19889934940464904,0.48728246318607765,1.5714844578099398,1494,6491057804.468543
0.25,0.45,0.075,0.225,189.0289509215244,4.366431857626995,8.961576554448639,0.21985456510219503,0.4486735870818916,1.5415807845493905,2601,9501447546.07622
0.4,0.2,0.125,0.275,134.41545532980336,3.8146775973375036,8.95385802113516,0.25220456630082555,0.4805636540330418,1.6739337598771216,2058,6770772766.490169
0.4,0.275,0.125,0.2,148.3147414072488,3.96769430236436,8.952446311739925,0.28295424349330045,0.48316251830161056,1.6194677005694988,2049,7465737070.362439
0.25,0.425,0.025,0.3,183.66532045546808,4.317458076729467,8.950671366390347,0.24066490508410154,0.44111192392099485,1.5239859111004157,2734,9233266022.773403
0.25,0.3,0.175,0.275,146.34215431311722,3.9465849727722624,8.947136781649748,0.38848501935078994,0.48737953189536487,1.6447788671544772,2179,7367107715.655861
0.275,0.45,0.1,0.175,190.67275490502496,4.3812525690773745,8.943522744646618,0.26936198370387743,0.4557877813504823,1.541355299003346,2488,9583637745.251247
0.35,0.35,0.075,0.225,189.23237659325963,4.368270678643411,8.93866568489749,0.38974274497106054,0.45394465097067327,1.5667776111792384,2421,9511618829.662981
0.375,0.275,0.1,0.25,144.53270454929535,3.927051819720978,8.937914157314431,0.29386479073612687,0.46364823683064865,1.6037580866744978,2297,7276635227.464767
0.4,0.275,0.05,0.275,199.9475008471299,4.463295107372334,8.927965827138841,0.44045805394050075,0.4581757040773434,1.4983499616797271,2379,10047375042.356495
0.175,0.5,0.05,0.275,177.83589493837283,4.263121960571168,8.922460872397359,0.2345928799017242,0.4412191582002903,1.4565808315581483,2756,8941794746.918642
0.225,0.4,0.1,0.275,173.41280769932658,4.2210854447524975,8.901206189954147,0.22668784604964134,0.4490409928544566,1.5085879379858091,2659,8720640384.96633
0.3,0.325,0.15,0.225,143.53856970971458,3.916249707255866,8.896627594247777,0.24820474107453222,0.472875226039783,1.5431880353597582,2212,7226928485.485729
0.3,0.35,0.1,0.25,167.88933960812423,4.16756080760481,8.89053459814647,0.3811059189411954,0.4573547589616811,1.6117518965763233,2427,8444466980.406212
0.25,0.325,0.15,0.275,166.9274960861909,4.158118978106318,8.883956643617102,0.34952817488644017,0.47015886646629457,1.488089967957715,2329,8396374804.3095455
0.175,0.375,0.175,0.275,158.09943289273895,4.069691931195327,8.877076354325766,0.23627166364806634,0.4667487684729064,1.4371033663907937,2436,7954971644.636948
0.15,0.425,0.175,0.25,154.54223467654938,4.033117598481954,8.876105734958845,0.25752585989419147,0.4608113430484443,1.4127726957644744,2539,7777111733.827469
