value_w,momentum_w,quality_w,growth_w,total_return,annualized_return,sharpe_ratio,max_drawdown,win_rate,profit_factor,total_trades,final_value
0.35,0.325,0.075,0.25,255.8917661620698,4.910306048244092,9.932623399067857,0.3953391461425917,0.459727385377943,1.7418358561844995,2421,12844588308.10349
0.225,0.275,0.25,0.25,155.7525579264198,4.045625105398255,9.92504260231007,0.24972806711001386,0.49872611464968153,1.7216122734445687,1570,7837627896.320991
0.375,0.3,0.125,0.2,184.23252704782922,4.32268243489109,9.92342804756535,0.33998106807394923,0.47641073080481033,1.6623227925820947,2162,9261626352.39146
0.325,0.25,0.15,0.275,176.57808900070575,4.251240515167286,9.907120191600821,0.2559147891774118,0.4756606397774687,1.6179579132362736,2157,8878904450.035288
0.325,0.325,0.125,0.225,205.02033405325298,4.5070834095265395,9.891599169510707,0.37372561912991936,0.46031042128603106,1.681877568913927,2255,10301016702.66265
0.175,0.35,0.175,0.3,222.31818831336963,4.6511034238671485,9.861873289315502,0.2613391432900422,0.46636952998379255,1.4645149783040077,2468,11165909415.668482
0.275,0.325,0.2,0.2,193.5463924339532,4.406955372575875,9.858651786994962,0.35615058577907566,0.5,1.8044492935333363,1838,9727319621.69766
0.2,0.4,0.125,0.275,213.23865776874206,4.5764933485560295,9.837766601804088,0.29525527455129713,0.45390596075527584,1.5073472739670561,2701,10711932888.437103
0.25,0.425,0.125,0.2,235.64542692370904,4.756971243379528,9.830958134632032,0.2328952714727068,0.4646505925623212,1.6685805980095965,2447,11832271346.185452
0.4,0.375,0.05,0.175,236.65613046486945,4.764832937182158,9.830753000621739,0.31476710954526826,0.45876502279320347,1.6003674512731756,2413,11882806523.243473
0.4,0.2,0.1,0.3,173.680590814607,4.223650902817309,9.812950962254535,0.28243527043160915,0.4759481961147086,1.6194555688982217,2162,8734029540.73035
0.275,0.375,0.05,0.3,245.6972629592693,4.834167878141845,9.810902420567672,0.23907616099730342,0.4536932883389576,1.493028924963052,2667,12334863147.963465
0.375,0.275,0.05,0.3,262.62047996013916,4.959440949531417,9.789319449682251,0.3975337315672543,0.4572719802793755,1.5322666277523933,2434,13181023998.006958
0.275,0.3,0.175,0.25,170.58585694562763,4.193837461632,9.784118226881615,0.2580787652098499,0.4840855106888361,1.614218132190504,2105,8579292847.281382
0.375,0.25,0.125,0.25,173.77687138423963,4.224572651672809,9.776959997905537,0.24793884547546438,0.47717842323651455,1.5934865644086047,2169,8738843569.21198
0.225,0.35,0.175,0.25,203.0666427138019,4.490307024884749,9.765889231089927,0.33597069670009655,0.47659010600706714,1.677761062738277,2264,10203332135.690096
0.175,0.45,0.075,0.3,209.00107199046747,4.540934290511399,9.75211946881491,0.23209242364664667,0.44192011725906927,1.4336869239807737,2729,10500053599.523373
0.25,0.425,0.075,0.25,229.95911420073094,4.7123097505571225,9.74427629818237,0.23582180639077385,0.45013272658323855,1.5661157180636753,2637,11547955710.036547
0.275,0.325,0.125,0.275,226.91726878149808,4.688110950593614,9.709095429845519,0.36073451660721423,0.46585160202360876,1.592806072304907,2372,11395863439.074903
0.3,0.225,0.2,0.275,156.45013774830718,4.052804110757627,9.662624718584498,0.19946787305550404,0.4963680387409201,1.6483413702709144,1652,7872506887.4153595
0.35,0.325,0.1,0.225,196.22893492893627,4.430717069310977,9.66126301855103,0.35495333111697935,0.4591356439880188,1.71289163120761,2337,9861446746.446814
0.35,0.275,0.15,0.225,180.58917211525252,4.288932993279354,9.65793631106255,0.2517695748762111,0.47559207346544224,1.6588140394390862,2069,9079458605.762627
0.375,0.2,0.125,0.3,160.59250052886512,4.094995028976877,9.65719746511811,0.2843916392351908,0.47956273764258556,1.6725878241319503,2104,8079625026.443255
0.35,0.3,0.175,0.175,155.51270064784907,4.04315164441345,9.65527828934996,0.19889934940464904,0.49101796407185627,1.6541850076576028,1503,7825635032.392454
0.325,0.325,0.05,0.3,246.4565242728352,4.839911394958433,9.654613422750533,0.3666072261215632,0.4538430256201708,1.5227046865879486,2459,12372826213.64176
0.2,0.5,0.05,0.25,207.6421338601614,4.529427753497713,9.652854669269185,0.23484148657928836,0.4443633710324699,1.5101597690920194,2741,10432106693.00807
0.275,0.2,0.225,0.3,151.47624651918298,4.001134731076998,9.62368766141202,0.1891657034390847,0.5003162555344719,1.6897990553108015,1581,7623812325.959148
0.25,0.35,0.225,0.175,144.36273820766854,3.9252085548652493,9.610447397346547,0.14543646554614167,0.5009369144284822,1.6698594768083708,1601,7268136910.383427
0.35,0.2,0.175,0.275,141.95143072970995,3.8988989328310675,9.609147012286348,0.22866521413893964,0.5043640897755611,1.6407086459649267,1604,7147571536.485498
0.2,0.475,0.05,0.275,208.24186223752545,4.534512095333127,9.607710267994683,0.2567858016473914,0.4409937888198758,1.4826314952991728,2737,10462093111.876272
0.275,0.275,0.15,0.3,180.79629737319047,4.290863932870441,9.595939202755947,0.39331380899068946,0.4735907678650688,1.5506008884714793,2253,9089814868.659523
0.275,0.4,0.05,0.275,229.06406458634777,4.705211971218226,9.58624329754561,0.2799584956673688,0.45379413974455296,1.497393590405479,2662,11503203229.317389
0.325,0.2,0.2,0.275,137.532983264793,3.8498957722770735,9.581194687244844,0.2516744602665912,0.4992947813822285,1.7203690840725283,1418,6926649163.23965
0.35,0.3,0.1,0.25,197.99562845073407,4.4462465125933175,9.580089854883976,0.35363321638126327,0.46094750320102434,1.6925818363558947,2343,9949781422.536703
0.2,0.375,0.15,0.275,197.30815727905838,4.440214743374297,9.57967232178114,0.2394054181908002,0.4560194568301581,1.4913958468826438,2467,9915407863.952919
0.25,0.5,0.05,0.2,220.2410843456547,4.634219584922929,9.568173005140935,0.2255884925264367,0.4400749063670412,1.4967372403495698,2670,11062054217.282736
0.2,0.475,0.1,0.225,194.53954750255764,4.415778456181624,9.566483629867323,0.2630495984559756,0.44629014396456257,1.4710281500951339,2709,9776977375.127882
0.4,0.2,0.15,0.25,142.1425024192708,3.9009946608614054,9.56142269433333,0.16958177305713296,0.5030758714969241,1.6617378207663371,1463,7157125120.963541
0.35,0.25,0.15,0.25,161.36122777034768,4.102743565852866,9.542709223487929,0.2400564418723645,0.4826065654091132,1.638654184080193,2041,8118061388.517385
0.25,0.275,0.225,0.25,161.69122428950797,4.1060621802643,9.54109047150479,0.1942532857540036,0.49734513274336284,1.6032670099546964,1695,8134561214.475398
0.225,0.475,0.075,0.225,209.2177555028926,4.54276433189824,9.521707332564453,0.238737469415569,0.44101228135467063,1.5405902962627611,2687,10510887775.14463
0.225,0.5,0.075,0.2,206.51801415928986,4.519870930560093,9.518458308202405,0.22528518082540247,0.44324525493114997,1.466811993133419,2687,10375900707.964493
0.325,0.275,0.1,0.3,210.9967804970954,4.557741156357993,9.507624461534824,0.3519913981235591,0.46297872340425533,1.6867346403413597,2350,10599839024.854769
0.225,0.35,0.15,0.275,199.90631928743932,4.46293657291156,9.497699597049646,0.46654683373405015,0.46901172529313234,1.6284656482444635,2388,10045315964.371965
0.25,0.325,0.175,0.25,167.17640352838643,4.160565868741022,9.494773411237391,0.40223150106187766,0.479445727482679,1.679183750465505,2165,8408820176.419321
0.275,0.45,0.05,0.225,236.24172643581562,4.761612275864198,9.492195201096115,0.227907378941808,0.44685714285714284,1.4829386300582454,2625,11862086321.790781
0.35,0.275,0.1,0.275,178.97489809141365,4.273832260650855,9.489197729586312,0.40682133048019753,0.4637305699481865,1.692441330780148,2316,8998744904.570683
0.3,0.25,0.15,0.3,162.37603711428864,4.112934436213394,9.483538167972226,0.38688126385469596,0.475626423690205,1.6038702217975331,2195,8168801855.714432
0.275,0.275,0.175,0.275,153.1151840298819,4.018285140052131,9.465482909199476,0.2520417658836709,0.48424068767908307,1.6493592848786545,2094,7705759201.494095
0.4,0.225,0.1,0.275,156.6090850209051,4.054436859449062,9.461708776783794,0.2736486548515793,0.47179253867151955,1.6270146778099475,2198,7880454251.045255
0.225,0.425,0.125,0.225,212.52879194869962,4.570570165253877,9.452627935923777,0.36240275619203954,0.46040588937524873,1.5786907508500119,2513,10676439597.43498
0.225,0.375,0.15,0.25,192.91567715068462,4.401336257316568,9.426389028886135,0.3854685028240972,0.4649122807017544,1.549332374095122,2394,9695783857.534231
0.325,0.375,0.075,0.225,227.50730312822074,4.692821940398661,9.42627092226864,0.3075978649371697,0.45910398684751336,1.5424615305124227,2433,11425365156.411037
0.225,0.375,0.125,0.275,198.96672597746615,4.454742686970872,9.421627654078037,0.2634588864533328,0.4564696485623003,1.572200155851638,2504,9998336298.873308
0.225,0.35,0.125,0.3,186.54857663511612,4.343902669934887,9.417225829167684,0.2845511101084537,0.45691382765531063,1.5760179861449197,2495,9377428831.755806
0.325,0.3,0.15,0.225,163.95606419383014,4.1287159969018505,9.411387264475742,0.26976997423357746,0.4733364794714488,1.6156848025065864,2119,8247803209.691507
