value_w,momentum_w,quality_w,growth_w,total_return,annualized_return,sharpe_ratio,max_drawdown,win_rate,profit_factor,total_trades,final_value
0.05,0.45,0.3,0.2,65.02392150074583,2.8253781509658573,6.633167947640102,0.24281319736054072,0.44764649375600385,1.5096182286718698,2082,3301196075.0372915
0.25,0.35,0.2,0.2,64.07008020643339,2.807594550391298,6.625975230132184,0.28310783944076207,0.47084762371386574,1.4696243412569825,2041,3253504010.321669
0.1,0.4,0.25,0.25,69.10966209048387,2.8996369169557905,6.622744411682852,0.23555293343691894,0.4673231871083259,1.4958502797510498,2234,3505483104.5241933
0.15,0.45,0.2,0.2,77.69746037119164,3.0466243026079027,6.607311893605394,0.25132666123705366,0.4561175961954172,1.4411565011183416,2313,3934873018.5595818
0.1,0.5,0.3,0.1,55.03628326315959,2.629657558560503,6.567560602747754,0.1833601972612934,0.4705221785513756,1.5063213930845318,1781,2801814163.1579795
0.2,0.25,0.3,0.25,54.70518235514359,2.622776476375809,6.560004068007381,0.1915148598931724,0.48348856900931414,1.755872988637741,1181,2785259117.7571797
0.25,0.5,0.15,0.1,72.36840939949846,2.9567824988194586,6.549865870805182,0.3159828805152832,0.4510240427426536,1.474269553288749,2246,3668420469.974923
0.3,0.4,0.2,0.1,50.07102799186653,2.5234097363093135,6.5391521302917495,0.24676078333436635,0.5,1.587661714082014,1544,2553551399.5933266
0.25,0.5,0.2,0.05,57.43819698676529,2.678765920042298,6.538285173680265,0.338379425555259,0.4705246078961601,1.5309265325517014,1849,2921909849.3382645
0.2,0.4,0.2,0.2,67.04637186482188,2.8625152555857256,6.489890565046096,0.33467105616023374,0.46766848816029144,1.440178501559357,2196,3402318593.2410936
0.15,0.4,0.2,0.25,69.97144405975159,2.9149218543823583,6.47307700901917,0.19201468358638388,0.4586369481354479,1.355371084594041,2333,3548572202.98758
0.2,0.4,0.25,0.15,60.05871658462948,2.730802885199765,6.455755477606642,0.21150496888626952,0.4888888888888889,1.5282540482474614,1665,3052935829.231474
0.35,0.4,0.1,0.15,67.42411763586549,2.8693681329657257,6.451313063846963,0.36608382363623015,0.45901639344262296,1.465193242605859,2318,3421205881.793274
0.05,0.4,0.4,0.15,57.035343768905896,2.670626408313807,6.410983587053504,0.19708141789094016,0.4779783393501805,1.6946930758555194,1385,2901767188.445295
0.4,0.5,0.05,0.05,68.30707598302968,2.8852866101767396,6.383249853347825,0.25920592573911305,0.44920235096557515,1.404762128355025,2382,3465353799.1514835
0.25,0.45,0.15,0.15,70.9314565736987,2.9318012093847274,6.359064329583934,0.3129381851558867,0.45066781559672553,1.5404541885185745,2321,3596572828.6849346
0.1,0.35,0.35,0.2,50.304470466408674,2.5285587102430567,6.229651252387905,0.208025708080937,0.4862965565706254,1.55437044791209,1423,2565223523.3204336
0.1,0.45,0.3,0.15,57.48785697869251,2.6797666396264304,6.223933541514532,0.23682768471589594,0.4723892837616184,1.486626703843269,1829,2924392848.9346256
0.35,0.5,0.1,0.05,57.71354939320484,2.684307399920688,6.209663146568057,0.21466971386907735,0.45345744680851063,1.4473459697597861,2256,2935677469.660242
0.35,0.2,0.2,0.25,46.069899309449596,2.432558290748637,6.178019521590372,0.22055073063783412,0.4866785079928952,1.6986111366976933,1126,2353494965.47248
0.15,0.35,0.3,0.2,43.669655209382995,2.3755106747136727,6.120764287327236,0.1872630219349728,0.48488830486202367,1.4745685708107006,1522,2233482760.4691496
0.2,0.45,0.25,0.1,48.07343354834952,2.4786811020764876,6.118032931865256,0.17002290480518306,0.48282208588957054,1.5255712004557591,1630,2453671677.417476
0.1,0.4,0.3,0.2,52.336660977131885,2.5727232354049336,6.092895198430304,0.3168668454349564,0.4739084132055378,1.452100406204168,1878,2666833048.856594
0.4,0.3,0.15,0.15,44.262944862801504,2.389801883157632,6.075075557954268,0.2383556490092389,0.4787154592979836,1.5636846010492358,1339,2263147243.140075
0.15,0.5,0.25,0.1,50.09534210449251,2.523946771219702,6.067299113598996,0.316278744616797,0.4775251189846642,1.5153362186128845,1891,2554767105.2246256
0.25,0.4,0.25,0.1,45.21560316817035,2.4124855245148735,6.0632047697136215,0.19184333855546798,0.4801556420233463,1.695883909167668,1285,2310780158.4085174
0.15,0.45,0.25,0.15,52.816275200865775,2.5829790143376883,6.061127523380174,0.2245495823953374,0.47797131147540983,1.468265118860901,1952,2690813760.0432887
0.05,0.5,0.35,0.1,44.50360695180724,2.3955626692909036,6.007103277193186,0.22481113364704972,0.4687679083094556,1.673758051288048,1745,2275180347.590362
0.05,0.3,0.4,0.25,41.09962190666171,2.3120679969760998,6.000002432648399,0.1947474839188074,0.46433878157503716,1.632042436173094,1346,2104981095.3330855
0.05,0.35,0.4,0.2,48.24455602628601,2.4825607024509426,5.876603295586265,0.28708860769379485,0.4737609329446064,1.6870418193354728,1372,2462227801.3143005
0.3,0.2,0.25,0.25,42.63412510317518,2.3502544283425633,5.859347174859432,0.21920076916025708,0.48468271334792123,1.7699991063386753,914,2181706255.158759
0.25,0.45,0.2,0.1,45.388550048448295,2.416569368409046,5.849941489391095,0.25194866106025804,0.4710526315789474,1.5281408373434362,1900,2319427502.422415
0.15,0.35,0.25,0.25,46.03563478904086,2.431757991138727,5.7324142757235945,0.39890311554993274,0.4596813133751811,1.466147184416718,2071,2351781739.452043
0.2,0.5,0.25,0.05,36.90599009102917,2.202635161593519,5.714890084917731,0.16192203876191028,0.47941735275490815,1.4700935642290438,1579,1895299504.5514584
0.3,0.3,0.25,0.15,43.061033475854586,2.360715429020032,5.705868780621896,0.25185116023348136,0.4865771812080537,1.6619905874697516,894,2203051673.7927294
0.1,0.5,0.35,0.05,40.474512652154786,2.2962406749666444,5.698225094958136,0.1802191074339388,0.48436414176511466,1.6259974356790359,1439,2073725632.6077394
0.2,0.5,0.15,0.15,55.38484740742048,2.636871769717211,5.686257473422753,0.36094422229216244,0.4504909983633388,1.380528245189176,2444,2819242370.371024
0.1,0.3,0.4,0.2,43.01344694541483,2.359552785957547,5.619638485964615,0.2411045163722378,0.46138415245737213,1.6319933081851834,997,2200672347.2707415
0.35,0.45,0.05,0.15,54.64052730433503,2.621429544549499,5.598234259117197,0.4950583200423549,0.4467229593888219,1.3174599015592736,2487,2782026365.2167516
0.3,0.35,0.25,0.1,40.211076878517986,2.2895220850733957,5.592816218098025,0.24376650087801685,0.4777777777777778,1.6646363219580458,900,2060553843.9258993
0.1,0.3,0.35,0.25,38.40070078875783,2.2425421832129633,5.560317589889756,0.21116437461816323,0.4784394250513347,1.4938040107659858,1461,1970035039.4378915
0.05,0.45,0.35,0.15,40.919149045301715,2.307515049684013,5.550004502163342,0.2631851419879709,0.4645490640952921,1.654822118542211,1763,2095957452.2650857
0.1,0.25,0.4,0.25,37.6534874269345,2.2227236040013687,5.534591345122456,0.15282962659621077,0.46238716148445336,1.5964094765224335,997,1932674371.3467247
0.05,0.45,0.4,0.1,37.67525538160139,2.223304628837403,5.530635336773941,0.1855610474991672,0.4692697035430224,1.6510863237749154,1383,1933762769.0800695
